Time (s),CO (ppm),Humidity (%r.h.),Temperature (C),Flow rate (mL/min),Heater voltage (V),R1 (MOhm),R2 (MOhm),R3 (MOhm),R4 (MOhm),R5 (MOhm),R6 (MOhm),R7 (MOhm),R8 (MOhm),R9 (MOhm),R10 (MOhm),R11 (MOhm),R12 (MOhm),R13 (MOhm),R14 (MOhm)
826.6480,0.0000,52.2900,26.5400,240.0372,0.2001,0.4901,0.5750,0.8099,6.9108,8.5527,4.7551,6.9211,38.0876,30.6829,43.5244,50.2454,38.4578,35.7873,52.5231
826.9560,0.0000,52.2900,26.5400,239.9858,0.2000,0.4812,0.5680,0.7914,6.5530,7.9481,4.4796,6.3884,39.6076,30.1022,44.4228,50.5111,38.3020,34.4882,51.5462
827.2660,0.0000,52.2900,26.5400,239.9433,0.2000,0.4730,0.5621,0.7740,6.1299,7.2990,4.1860,5.9230,38.8330,31.8893,43.9691,47.7312,36.9821,34.7718,51.5462
827.5750,0.0000,52.2900,26.5400,239.9516,0.2000,0.4654,0.5554,0.7578,5.7764,6.7850,3.9618,5.5129,42.1236,29.7798,43.5244,46.2028,38.3020,34.4882,51.8869
827.8840,0.0000,52.2900,26.5400,239.9600,0.2000,0.4579,0.5498,0.7433,5.5080,6.3019,3.7330,5.1145,38.2881,29.7798,42.2414,49.6703,37.1276,34.2091,50.6587
828.1940,0.0000,52.2900,26.5400,239.9684,0.1990,0.4516,0.5443,0.7285,5.1423,5.8170,3.5318,4.7776,38.2881,29.3473,43.2855,45.9796,37.9635,34.3355,50.6587
828.5030,0.0000,52.2928,26.5514,240.0038,0.2000,0.4449,0.5390,0.7164,4.9047,5.4206,3.3344,4.4400,37.9220,29.4445,41.8301,49.6703,36.4956,33.6639,49.7481
828.8130,0.0000,52.2959,26.5638,240.0416,0.2004,0.4392,0.5341,0.7032,4.5922,5.0033,3.1634,4.1450,40.2271,29.2315,43.0884,45.0218,36.3548,33.2540,49.4864
829.1200,0.0000,52.2990,26.5761,240.0790,0.2000,0.4334,0.5289,0.6915,4.3846,4.6724,3.0165,3.8910,38.2881,28.9268,41.2095,48.5579,37.3037,33.1353,48.9200
829.4300,0.0000,52.3000,26.5800,240.0509,0.2000,0.4282,0.5246,0.6809,4.1120,4.3375,2.8680,3.6540,40.0063,29.0214,42.6608,44.5575,36.9821,33.7863,50.3336
829.7400,0.0000,52.3000,26.5800,239.9923,0.1991,0.4230,0.5203,0.3223,0.7177,0.4790,0.3884,0.2904,39.4289,18.3874,12.7409,1.7563,0.5755,0.3986,0.2919
830.0490,0.0000,52.3000,26.5800,239.9339,0.8410,0.0613,0.1546,0.1091,0.1150,0.1158,0.1421,0.1151,0.1636,0.1241,0.1604,0.1351,0.1339,0.1188,0.1203
830.3570,0.0000,52.3000,26.5800,239.8837,0.8856,0.0660,0.1476,0.1047,0.1031,0.1071,0.1317,0.1144,0.1147,0.1033,0.1254,0.1183,0.1201,0.1088,0.1122
830.6660,0.0000,52.3000,26.5800,239.8429,0.8945,0.0728,0.1426,0.1060,0.1007,0.1077,0.1273,0.1164,0.1097,0.1009,0.1215,0.1151,0.1175,0.1079,0.1110
830.9740,0.0000,52.3000,26.5800,239.8022,0.8970,0.0770,0.1400,0.1087,0.1006,0.1100,0.1257,0.1188,0.1091,0.1005,0.1210,0.1140,0.1170,0.1082,0.1106
831.2830,0.0000,52.3000,26.5800,239.7939,0.8980,0.0802,0.1392,0.1119,0.1012,0.1122,0.1252,0.1209,0.1090,0.1005,0.1208,0.1136,0.1167,0.1080,0.1104
831.5910,0.0000,52.3000,26.5800,239.9069,0.8990,0.0827,0.1397,0.1150,0.1023,0.1147,0.1257,0.1233,0.1092,0.1003,0.1209,0.1131,0.1164,0.1083,0.1102
831.9000,0.0000,52.3000,26.5800,240.0203,0.8990,0.0845,0.1407,0.1179,0.1036,0.1169,0.1264,0.1253,0.1093,0.1003,0.1208,0.1127,0.1164,0.1084,0.1100
832.2060,0.0000,52.3000,26.5800,240.1326,0.8990,0.0862,0.1420,0.1205,0.1047,0.1188,0.1272,0.1273,0.1092,0.1001,0.1208,0.1124,0.1162,0.1087,0.1100
832.5150,0.0000,52.3000,26.5800,240.0749,0.8990,0.0878,0.1433,0.1226,0.1058,0.1206,0.1281,0.1289,0.1095,0.1001,0.1210,0.1121,0.1159,0.1086,0.1100
832.8240,0.0000,52.3000,26.5800,240.0103,0.8984,0.0891,0.1446,0.1248,0.1069,0.1222,0.1289,0.1305,0.1096,0.1000,0.1209,0.1120,0.1158,0.1087,0.1100
833.1300,0.0000,52.3000,26.5800,239.9464,0.8990,0.0901,0.1458,0.1264,0.1077,0.1236,0.1297,0.1319,0.1095,0.1000,0.1209,0.1117,0.1158,0.1087,0.1100
833.4370,0.0000,52.3000,26.5800,239.9510,0.8991,0.0912,0.1468,0.1279,0.1085,0.1247,0.1304,0.1331,0.1097,0.1001,0.1209,0.1115,0.1155,0.1086,0.1099
833.7460,0.0000,52.3000,26.5800,239.9834,0.8991,0.0920,0.1478,0.1292,0.1092,0.1258,0.1312,0.1340,0.1097,0.1000,0.1209,0.1113,0.1153,0.1088,0.1098
834.0550,0.0000,52.3000,26.5800,240.0159,0.8990,0.0927,0.1488,0.1303,0.1099,0.1271,0.1318,0.1350,0.1097,0.0999,0.1206,0.1112,0.1155,0.1086,0.1098
834.3630,0.0000,52.3000,26.5800,240.0755,0.8994,0.0935,0.1495,0.1316,0.1105,0.1280,0.1321,0.1358,0.1097,0.0999,0.1208,0.1110,0.1153,0.1087,0.1096
834.6710,0.0000,52.3000,26.5800,240.1657,0.8990,0.0943,0.1504,0.1324,0.1111,0.0674,0.0815,0.1212,0.1098,0.0999,0.1206,0.0351,0.0681,0.1254,0.1334
834.9810,0.0000,52.3000,26.5800,240.2566,0.8990,0.1831,0.5210,0.9331,0.6780,1.0290,1.1901,1.6378,1.0847,1.1715,1.5642,3.0954,4.7090,6.6712,8.4349
835.2890,0.0000,52.3000,26.5800,240.2917,0.2120,1.8270,4.6254,8.4494,5.5503,8.0113,9.0012,11.5152,22.4985,16.8671,25.7812,34.2448,37.1276,35.7873,46.2684
835.5960,0.0000,52.3000,26.5800,240.1434,0.2070,9.3704,20.7033,34.5448,18.2468,30.9059,33.7203,38.8829,62.5385,33.7416,60.5772,63.9090,65.4269,53.8044,67.8952
835.9040,0.0000,52.3000,26.5800,239.9947,0.2042,26.6707,47.6368,65.0981,27.8649,59.9876,62.4119,64.0120,63.9786,40.5881,75.1638,74.8085,69.0754,56.6272,71.7899
836.2130,0.0000,52.3000,26.5800,239.8454,0.2030,48.9538,72.5638,80.0247,31.3339,67.9380,73.5077,77.6744,64.5356,43.1405,74.5825,69.4325,68.0064,57.0349,70.6179
836.5220,0.0000,52.3000,26.5800,239.8390,0.2020,60.9443,75.6194,80.0247,32.0334,75.4675,79.9474,80.5302,62.0148,42.6936,69.2228,67.8697,67.4369,57.3790,72.4454
836.8320,0.0000,52.3000,26.5800,239.8350,0.2010,63.5954,79.0683,83.7703,31.8810,75.4675,76.9817,75.7201,61.0769,43.1405,73.3343,70.5488,62.6239,54.4839,67.8952
837.1410,0.0000,52.3000,26.5800,239.8310,0.2010,63.5954,72.5638,72.1267,30.6869,66.9022,72.9197,74.4318,58.8889,42.9362,64.1416,64.3359,61.7414,56.6272,70.6179
837.4490,0.0000,52.3000,26.5800,239.9182,0.2000,56.2454,66.4837,72.1267,30.1786,67.9380,64.3583,64.5292,57.5888,42.4934,72.1267,68.3506,57.6725,53.1414,67.3181
837.7580,0.0000,52.3000,26.5800,240.0363,0.2000,51.2600,61.4100,61.9071,28.5219,56.1324,57.6490,60.4548,61.5850,42.4934,61.4312,63.9090,54.4059,55.1804,70.6179
838.0650,0.0000,52.3000,26.5800,240.1536,0.2000,46.1185,56.2454,57.7289,27.0332,55.7412,54.5217,56.5207,54.8097,42.6936,64.6599,62.0947,54.7785,53.5010,69.4831
838.3750,0.0000,52.3000,26.5800,240.2109,0.2000,41.0648,51.8702,53.4654,26.4404,49.7203,51.4753,53.7185,56.7773,41.8263,61.4312,66.8349,53.4361,53.1414,68.3837
838.6850,0.0000,52.3000,26.5800,240.2087,0.2000,38.1549,47.3535,49.7792,25.5065,48.3116,49.2798,50.2568,53.7445,42.6936,61.9071,66.2834,52.1567,52.8453,68.3837
838.9920,0.0000,52.3000,26.5800,240.2066,0.2000,33.9269,43.3495,48.1171,25.5887,47.5412,48.1206,47.7780,55.9880,42.2556,61.9071,65.2954,51.8182,49.7900,66.8445
839.3020,0.0000,52.3000,26.5800,240.1818,0.2000,31.6597,39.1977,45.0994,24.4668,45.7605,46.2396,47.2542,58.8889,42.4934,60.5772,58.6825,51.2086,50.9695,67.3181
839.6120,0.0000,52.3000,26.5800,240.0963,0.2000,28.6645,35.3279,45.3583,24.3763,45.0672,44.7193,45.0083,54.0730,43.1405,64.1416,62.4980,49.7703,48.6628,64.8363
839.9210,0.0000,52.3000,26.5800,240.0110,0.2000,26.0105,28.8601,41.4265,23.8181,41.9991,42.1526,44.0850,57.2171,42.2556,58.1498,58.3260,48.3602,48.3640,67.8952
840.2300,0.0000,52.3000,26.5800,239.9269,0.2000,23.2612,23.8667,38.9616,23.6611,41.7771,43.0443,43.6371,52.6564,43.1405,63.2123,57.9038,48.9047,48.3640,66.2847
840.5360,0.0000,52.3000,26.5800,239.8730,0.2000,19.2479,18.5872,35.7038,23.8181,43.9021,41.1064,43.0013,53.3555,42.9362,58.9374,59.9272,47.5890,41.7614,63.8761
840.8450,0.0000,52.3000,26.5800,239.8186,0.2000,16.0471,13.7902,30.6799,22.9051,41.3760,41.9549,42.7675,55.2200,42.0594,58.1498,55.6851,49.2068,47.0629,65.2822
841.1550,0.0000,52.3000,26.5800,239.7641,0.2008,12.9458,10.2177,27.3768,23.6611,41.5938,40.2907,41.5249,52.3446,40.4067,57.7289,59.9272,47.0726,46.0523,62.4461
841.4640,0.0000,52.3000,26.5800,239.6996,0.1994,10.3583,7.5256,22.8654,22.6808,40.8058,40.4733,41.9312,52.6564,40.8079,57.7289,55.3634,48.1165,46.0523,63.8761
841.7740,0.0000,52.3000,26.5800,239.6323,0.2000,8.1820,5.5904,19.3553,23.0525,38.9578,38.9201,41.3428,51.9752,39.6271,53.8273,59.4820,47.0726,44.8261,63.8761
842.0830,0.0000,52.3000,26.5800,239.5653,0.2000,6.5017,4.2445,16.2754,22.6156,40.5960,38.7509,39.6036,49.4150,40.1911,55.5168,59.9272,46.2959,43.9065,62.9436
842.3920,0.0000,52.3000,26.5800,239.6488,0.2000,5.1189,3.3239,13.3081,22.0573,37.7433,36.9807,39.2400,51.3110,38.8764,53.4654,53.3287,46.0722,43.0232,60.6866
842.6990,0.0000,52.3000,26.5800,239.8477,0.2000,4.1169,2.6771,10.8777,21.7156,38.2635,36.3160,39.4375,48.2257,38.6764,52.1786,59.1160,45.8065,43.9065,62.9436
843.0080,0.0000,52.3000,26.5800,240.0479,0.2007,3.3262,2.2213,8.9939,21.7880,39.6770,35.1933,38.0325,47.9632,37.6116,56.6351,57.1452,45.5874,42.1739,59.8429
843.3180,0.0000,52.3000,26.5800,240.1426,0.2000,2.7453,1.8881,7.3237,21.1988,38.0783,34.5893,38.0325,51.9752,37.9601,51.2803,52.6827,45.5874,42.4022,62.0375
843.6280,0.0000,52.3000,26.5800,240.0143,0.2000,2.3035,1.6449,6.0764,21.1416,37.4140,33.4400,36.7219,46.5435,36.9330,53.4654,46.7015,46.0722,42.1739,62.0375
843.9340,0.0000,52.3000,26.5800,239.8876,0.2000,1.9588,1.4613,5.0881,20.8265,37.4140,31.5981,35.9328,46.5435,36.9330,51.8946,56.4058,43.9463,41.3568,59.4670
844.2440,0.0000,52.3000,26.5800,239.7728,0.1990,1.6976,1.3175,4.2642,19.8317,36.1510,30.2941,35.0441,47.0913,36.1321,51.8946,51.7140,45.3272,41.3568,60.3002
844.5530,0.0000,52.3000,26.5800,239.8065,0.2000,1.4918,1.2034,3.6444,20.0563,36.7720,28.1565,33.3892,46.2986,35.6450,48.9595,56.4058,43.3060,40.5701,59.0220
844.8630,0.0000,52.3000,26.5800,239.8403,0.2000,1.3318,1.1112,3.1196,18.8782,34.9684,27.0088,32.3678,47.9632,35.8154,51.2803,51.7140,44.3973,40.7817,59.8429
845.1730,0.0000,52.3000,26.5800,239.8741,0.2000,1.2029,1.0374,2.7380,18.6332,33.8587,25.0372,31.2996,44.2479,35.0332,48.6589,50.8337,43.9463,40.7817,59.4670
845.4810,0.0000,52.3000,26.5800,239.9403,0.2000,1.0956,0.9753,2.4252,18.1953,33.7370,23.4775,29.4307,42.1236,35.0332,44.8858,55.6851,43.5041,39.6436,57.0291
845.7900,0.0000,52.3000,26.5800,240.0123,0.2000,1.0090,0.9231,2.1643,17.5580,31.1327,21.3588,28.6283,48.2257,34.3099,47.8748,50.8337,44.6472,40.3953,59.4670
846.0980,0.0000,52.3000,26.5800,240.0840,0.2000,0.9375,0.8794,1.9566,17.0903,31.5962,19.8335,26.4564,42.3679,31.1547,49.7792,53.9904,42.4548,39.4433,56.6871
846.4080,0.0000,52.3000,26.5800,240.1076,0.2007,0.8767,0.8417,1.7831,16.3266,28.9097,18.3275,25.1773,48.5445,34.1531,48.4112,49.3620,43.0705,39.4433,57.7960
846.7180,0.0000,52.3000,26.5800,240.1005,0.2000,0.8258,0.8083,1.6381,15.7348,26.9588,16.8745,23.4674,41.9221,34.1531,47.0683,49.6703,43.0705,39.4433,57.7960
847.0260,0.0000,52.3000,26.5800,240.0934,0.2000,0.7810,0.7797,1.5208,15.2495,25.9583,15.4628,21.9036,41.4854,34.4416,50.3585,52.9744,41.8191,38.2192,55.5538
847.3350,0.0000,52.3000,26.5800,240.0883,0.2000,0.7425,0.7552,1.4154,14.4529,24.1578,14.1262,20.6882,44.9727,33.7416,46.8361,49.9301,42.6454,38.7254,56.6871
847.6450,0.0000,52.3000,26.5800,240.0864,0.2000,0.7088,0.7322,1.3315,14.0074,22.7632,12.8759,19.0039,40.8277,33.1914,49.5202,52.6827,41.2376,38.0327,54.5271
847.9540,0.0000,52.3000,26.5800,240.0846,0.2000,0.6797,0.7123,1.2540,13.1948,20.8138,11.7241,17.7525,43.0331,34.8971,46.8361,50.2454,40.6368,37.2148,54.5271
848.2630,0.0000,52.3000,26.5800,240.0839,0.2000,0.6534,0.6944,1.1893,12.4916,19.6199,10.8319,16.4064,44.4719,32.7781,47.8748,48.8064,41.8191,37.6952,55.9487
848.5720,0.0000,52.3000,26.5800,240.0904,0.2000,0.6303,0.6782,1.1327,12.1080,18.2995,10.0135,15.2727,42.5736,32.2578,44.8858,52.0519,41.6357,37.0376,54.8439
848.8820,0.0000,52.3000,26.5800,240.0969,0.2000,0.6098,0.6631,1.0823,11.2911,16.7117,9.1188,14.1747,42.8230,32.1417,47.0683,48.0198,39.8842,38.0327,55.5538
849.1900,0.0000,52.3000,26.5800,240.1034,0.2000,0.5907,0.6508,1.0384,10.8293,15.8535,8.4113,13.0143,42.5736,32.6584,46.5604,51.4357,39.5180,36.5733,53.1748
849.4990,0.0000,52.3000,26.5800,240.1661,0.2000,0.5739,0.6377,0.9972,10.0990,14.4985,7.8230,12.0017,45.2505,31.8893,46.5604,47.4933,40.4633,37.6952,54.5271
849.8070,0.0000,52.3000,26.5800,240.2342,0.2000,0.2670,0.2979,0.2172,0.6188,0.4894,0.3645,0.3109,7.0484,1.5144,1.5832,0.4158,0.2770,0.2245,0.1881
850.1170,0.0000,52.3000,26.5800,240.3027,0.8608,0.0626,0.1561,0.1136,0.1265,0.1320,0.1500,0.1288,0.1434,0.1151,0.1482,0.1282,0.1299,0.1164,0.1176
850.4260,0.0000,52.3000,26.5800,240.2281,0.8883,0.0675,0.1482,0.1078,0.1071,0.1140,0.1347,0.1200,0.1139,0.1027,0.1252,0.1170,0.1201,0.1096,0.1120
850.7350,0.0000,52.3000,26.5800,240.0841,0.8950,0.0732,0.1433,0.1084,0.1031,0.1118,0.1294,0.1200,0.1105,0.1012,0.1220,0.1150,0.1182,0.1087,0.1110
851.0450,0.0000,52.3000,26.5800,239.9396,0.8970,0.0778,0.1410,0.1109,0.1024,0.1128,0.1277,0.1216,0.1098,0.1007,0.1213,0.1140,0.1173,0.1087,0.1107
851.3540,0.0000,52.3000,26.5800,239.8976,0.8990,0.0806,0.1404,0.1138,0.1030,0.1147,0.1272,0.1235,0.1097,0.1005,0.1213,0.1134,0.1170,0.1088,0.1107
851.6620,0.0000,52.3000,26.5800,239.9851,0.8986,0.0829,0.1410,0.1165,0.1038,0.1167,0.1274,0.1255,0.1098,0.1004,0.1212,0.1131,0.1166,0.1090,0.1104
851.9710,0.0000,52.3000,26.5800,240.0729,0.8996,0.0848,0.1420,0.1194,0.1050,0.1187,0.1280,0.1274,0.1098,0.1004,0.1213,0.1127,0.1164,0.1088,0.1103
852.2800,0.0000,52.3000,26.5800,240.1310,0.8993,0.0865,0.1432,0.1219,0.1060,0.1204,0.1288,0.1289,0.1098,0.1003,0.1213,0.1125,0.1163,0.1090,0.1102
852.5880,0.0000,52.3000,26.5800,240.0712,0.8991,0.0880,0.1443,0.1238,0.1069,0.1220,0.1293,0.1305,0.1098,0.1003,0.1213,0.1123,0.1162,0.1091,0.1102
852.8980,0.0000,52.3000,26.5800,240.0111,0.8990,0.0891,0.1455,0.1257,0.1079,0.1235,0.1302,0.1319,0.1100,0.1003,0.1212,0.1120,0.1159,0.1091,0.1102
853.2070,0.0000,52.3000,26.5800,239.9511,0.8993,0.0904,0.1466,0.1273,0.1086,0.1248,0.1309,0.1331,0.1100,0.1001,0.1210,0.1117,0.1160,0.1090,0.1100
853.5170,0.0000,52.2970,26.5680,239.9012,0.8990,0.0913,0.1475,0.1286,0.1095,0.1259,0.1315,0.1342,0.1101,0.1000,0.1210,0.1116,0.1158,0.1090,0.1100
853.8240,0.0000,52.2939,26.5558,239.8520,0.8990,0.0921,0.1485,0.1300,0.1102,0.1271,0.1320,0.1350,0.1101,0.1000,0.1209,0.1113,0.1156,0.1090,0.1099
854.1360,0.0000,52.2908,26.5433,239.8021,0.8999,0.0930,0.1495,0.1309,0.1108,0.1280,0.1328,0.1358,0.1100,0.1000,0.1209,0.1112,0.1156,0.1091,0.1098
854.4450,0.0000,52.2900,26.5400,239.8158,0.9000,0.0938,0.1502,0.1320,0.1114,0.1287,0.1331,0.1365,0.1102,0.1000,0.1210,0.1110,0.1155,0.1090,0.1098
854.7540,0.0000,52.2900,26.5400,239.8522,0.8992,0.0944,0.0626,0.1172,0.0949,0.1534,0.1769,0.2636,0.1101,0.0416,0.0664,0.1084,0.2372,0.4459,0.4941
855.0630,0.0000,52.2900,26.5400,239.8887,0.2166,0.3532,1.0023,1.8203,1.3432,1.9606,2.2422,3.0450,3.1567,3.2160,4.1797,7.8794,10.5372,13.3183,17.0796
855.3730,0.0000,52.2900,26.5400,239.9103,0.2108,3.0263,7.4777,13.4922,8.6061,13.1615,14.5657,18.0706,34.9112,23.0156,36.9410,45.0218,49.2068,44.1536,57.0291
855.6820,0.0000,52.2900,26.5400,239.9167,0.2070,13.3680,27.6411,43.9691,21.9218,40.8058,43.5042,48.0199,58.0412,36.4543,67.0980,61.6173,69.5724,54.8616,68.3837
855.9930,0.0000,52.2900,26.5400,239.9233,0.2040,33.2779,55.1483,69.2228,29.0823,64.4007,69.2602,71.3400,68.9323,41.2168,72.6707,68.9366,71.8454,58.9429,74.2528
856.3020,0.0000,52.2900,26.5400,239.9276,0.2028,52.2091,68.5571,85.3974,32.1616,76.1799,78.4368,77.6744,65.5821,43.3882,78.5920,73.5565,69.5724,56.2919,68.9791
856.6120,0.0000,52.2900,26.5400,239.9260,0.2014,63.1793,75.6194,79.2369,32.3167,76.1799,78.4368,81.3453,62.5385,42.6936,67.6646,66.2834,66.9695,57.0349,72.4454
856.9220,0.0000,52.2900,26.5400,239.9245,0.2014,68.5571,74.3444,78.5920,31.3339,69.5025,76.2102,76.3203,58.8889,42.0594,45.5763,72.3453,63.5316,55.8946,70.0976
857.2300,0.0000,52.2900,26.5400,239.9273,0.2003,58.8598,71.3877,75.1638,31.3339,66.9022,72.2262,69.0829,58.8889,42.4934,63.2123,71.1727,60.8831,54.1730,68.9791
857.5390,0.0000,52.2900,26.5400,240.0379,0.2001,56.2454,66.4837,67.0980,29.2098,60.8219,63.3704,65.4992,58.4235,42.2556,66.6330,63.9090,59.6018,55.8946,70.6179
857.8470,0.0000,52.2900,26.5400,240.1482,0.2000,48.4088,59.6617,60.1967,28.9769,58.7416,59.7005,60.0750,58.4235,41.8263,63.2123,70.0370,55.7972,53.1414,67.8952
858.1570,0.0000,52.2900,26.5400,240.2592,0.2000,44.2356,48.7046,55.9066,26.9235,53.6815,55.6631,56.1218,57.2171,42.6936,65.0981,61.6173,55.4749,53.1414,69.4831
858.4670,0.0000,52.2925,26.5500,240.2180,0.2005,41.2790,50.9873,52.8143,26.9235,49.7203,50.4951,53.3574,57.5888,41.8263,61.4312,66.8349,53.0811,53.1414,67.3181
858.7750,0.0000,52.2956,26.5623,240.1401,0.2000,36.0852,47.8754,50.9512,25.5887,51.1571,47.8646,48.5606,46.2986,44.0625,65.6318,65.8307,50.9361,50.6424,66.2847
859.0840,0.0000,52.2987,26.5746,240.0619,0.2000,33.9269,42.2707,47.3498,24.9762,46.0259,48.1206,48.3134,63.5216,41.8263,60.1967,59.4820,51.8182,51.5801,67.3181
859.3940,0.0000,52.3000,26.5800,240.0576,0.2000,30.6431,38.0017,46.3331,24.8041,46.0259,47.3106,45.9702,52.6564,42.6936,61.4312,64.3359,50.9361,50.0533,66.8445
859.7030,0.0000,52.3000,26.5800,240.1095,0.2000,27.9071,34.9088,43.2855,24.1383,42.8332,43.2939,45.4842,56.7773,42.0594,59.7462,58.3260,49.2068,49.7900,68.9791
860.0110,0.0000,52.3000,26.5800,240.1612,0.2000,25.3114,27.3639,41.6090,24.2122,44.3527,43.9737,43.6371,53.7445,42.4934,58.9374,63.9090,48.9047,48.6628,64.8363
860.3210,0.0000,52.3000,26.5800,240.1481,0.2006,21.7958,21.9111,37.2635,23.5061,40.8058,41.7201,44.7951,57.5888,40.8079,58.9374,56.4058,48.6557,48.6628,67.3181
860.6280,0.0000,52.3000,26.5800,240.0054,0.2010,18.1358,17.1726,33.7225,23.7322,43.2625,41.7201,42.5746,53.0355,43.1405,58.5052,61.2250,47.3060,46.7830,64.3090
860.9380,0.0000,52.3000,26.5800,239.8612,0.2000,15.2202,12.6928,29.6982,23.1202,41.3760,41.7201,42.7675,58.0412,41.4054,58.9374,55.3634,48.1165,46.5522,65.2822
861.2470,0.0000,52.3000,26.5800,239.7262,0.2000,12.0612,9.3574,26.1036,23.3530,40.9824,41.2963,42.3453,51.9752,40.5881,55.5168,60.3791,48.1165,45.0834,63.8761
861.5570,0.0000,52.3000,26.5800,239.6751,0.2000,9.7137,6.8875,21.8949,22.5379,40.4227,40.4733,41.7456,55.6363,40.4067,56.9725,54.9822,48.1165,45.3001,64.8363
861.8660,0.0000,52.3000,26.5800,239.6241,0.2000,7.6393,5.1643,18.6062,23.0525,40.5960,38.9201,40.7350,51.0146,39.6271,55.9066,59.9272,46.2959,44.1536,62.4461
862.1760,0.0000,52.3000,26.5800,239.5729,0.2000,6.0578,3.9440,15.2448,22.1194,38.6076,38.0233,41.1262,52.3446,39.2482,55.9066,53.6275,46.2959,44.8261,65.2822
862.4840,0.0000,52.3000,26.5800,239.5867,0.2000,4.8429,3.1234,12.6389,22.1194,38.4192,37.3220,40.5595,49.1397,38.3150,52.5235,58.3260,46.5671,44.1536,62.9436
862.7920,0.0000,52.3000,26.5800,239.6108,0.2000,3.8673,2.5352,10.3243,22.0573,39.6770,37.4791,38.7226,47.0913,38.3150,53.8273,59.1160,45.8065,42.8272,62.0375
863.1020,0.0000,52.3000,26.5800,239.6350,0.2002,3.1554,2.1184,8.4692,21.5841,38.2635,35.6742,38.3745,54.8097,37.6116,51.8946,52.9744,46.5671,43.2606,61.5540
863.4110,0.0000,52.2981,26.5723,239.7262,0.2000,2.6041,1.8172,6.9631,21.1988,38.9578,34.0052,37.0413,49.7495,39.0446,55.1962,56.8068,44.8575,41.7614,61.5540
863.7210,0.0000,52.2950,26.5599,239.8583,0.2000,2.1963,1.5891,5.7631,20.8932,37.4140,32.8928,37.3660,51.6712,36.7821,51.8946,52.6827,45.1125,42.5944,60.6866
864.0300,0.0000,52.2919,26.5475,239.9899,0.2000,1.8790,1.4175,4.8438,20.6505,37.7433,31.4852,35.0441,45.2505,36.7821,53.8273,56.0760,44.3973,35.0600,60.3002
864.3400,0.0000,52.2900,26.5400,240.0607,0.2010,1.6364,1.2820,4.0807,19.9434,36.0127,29.8418,35.3355,51.0146,35.9587,50.3585,52.0519,46.0722,41.5766,60.6866
864.6500,0.0000,52.2900,26.5400,240.0372,0.2000,1.4461,1.1765,3.4856,19.3485,35.2569,27.9587,30.0617,45.7687,35.8154,50.0936,56.4058,44.3973,41.5766,59.8429
864.9580,0.0000,52.2900,26.5400,240.0138,0.2000,1.2947,1.0908,3.0259,18.8782,34.6844,26.4683,32.3678,46.0081,35.5041,50.6801,50.8337,44.3973,40.7817,59.0220
865.2670,0.0000,52.2900,26.5400,240.0011,0.2000,1.1703,1.0197,2.6551,18.8782,34.6844,24.7236,30.7193,43.2879,35.3365,48.4112,56.0760,39.1583,40.0160,58.5835
865.5760,0.0000,52.2900,26.5400,240.0459,0.2006,1.0718,0.9605,2.3492,17.8754,32.2057,22.7960,29.6382,47.3955,34.7350,50.0936,50.2454,43.0705,40.5701,60.3002
865.8840,0.0000,52.2900,26.5400,240.0906,0.2000,0.9892,0.9114,2.1121,17.8258,32.3170,19.1466,27.7831,44.2479,34.4416,48.1171,54.6684,43.0705,39.4433,57.7960
866.1940,0.0000,52.2900,26.5400,240.1355,0.2000,0.9207,0.8690,1.9073,16.7621,30.4617,19.7326,26.3804,46.2986,34.7350,50.3585,50.5111,43.5041,39.4433,58.5835
866.5030,0.0000,52.2900,26.5400,240.1168,0.2000,0.8621,0.8324,1.7468,16.6385,28.3275,17.9845,24.8759,44.7437,34.0235,47.3498,54.6684,42.4548,39.2779,56.2820
866.8120,0.0000,52.2900,26.5400,240.0927,0.2000,0.8134,0.8005,1.6062,15.7024,27.4874,16.6534,23.6013,45.2505,33.8692,48.9595,49.9301,43.7442,38.9187,57.7960
867.1220,0.0000,52.2900,26.5400,240.0685,0.2000,0.7700,0.7731,1.4917,15.1522,25.6405,14.9718,21.8507,42.1236,33.3149,46.8361,40.7648,42.0413,38.2192,55.9487
867.4330,0.0000,52.2900,26.5400,239.9251,0.1998,0.7342,0.7492,1.3943,14.3322,24.0943,13.8640,20.3788,40.8277,33.7416,48.4112,49.1079,42.4548,38.5658,57.0291
867.7410,0.0000,52.2900,26.5400,239.7305,0.2000,0.7014,0.7269,1.3107,13.4027,22.1008,12.5688,19.1835,41.0575,32.7781,46.0632,49.3620,42.4548,38.9187,57.0291
868.0480,0.0000,52.2900,26.5400,239.5364,0.1999,0.6729,0.7084,1.2400,13.3264,21.5253,11.5952,17.4448,41.9221,33.0444,48.6589,52.6827,40.8469,37.8786,54.8439
868.3580,0.0000,52.2900,26.5400,239.4513,0.1993,0.6484,0.6904,1.1611,12.7267,19.5772,10.7671,16.3393,45.4846,32.3981,46.3331,52.9744,41.6357,37.0376,54.8439
868.6680,0.0000,52.2900,26.5400,239.5005,0.2000,0.6254,0.6747,1.1198,11.8937,18.0554,9.7776,15.2460,42.5736,32.6584,46.0632,48.8064,40.2571,38.0327,56.2820
868.9760,0.0000,52.2900,26.5400,239.5495,0.2000,0.6050,0.6601,1.0738,11.4248,16.6803,9.0012,13.8468,41.0575,32.0036,38.4522,51.7140,40.8469,36.7171,53.8426
